book_id,slug,title,existing_tags,suggested_theme_tags,suggested_geo_tags,merged_tags,changed
325b49e9-a6ad-4004-ba7a-fb9dd88e0fc4,impossible-island-henry-roy,Impossible Island,australia,nature; portraits,france; haiti,australia; nature; portraits; france; haiti,yes
b1357280-e612-46a1-af6f-a8ea3bb9386a,travelogue-2-a-thousand-days-of-longing-marc-wilson,Travelogue 2 - A thousand days of longing,,landscape,ukraine,landscape; ukraine,yes
7f6d0333-b1c1-4da3-bcc0-2ab2fd0539b1,manchester-19701973-michael-kay,Manchester 1970–1973,,urban,manchester; uk,urban; manchester; uk,yes
9d265547-f188-474b-a2f7-22c6504f2d36,the-seraphim-jesse-lenz,The Seraphim,,landscape; nature,ohio; usa,landscape; nature; ohio; usa,yes
87598611-bc85-48ea-8509-26572e57ac0f,venezuelan-youth-silvana-trevale,Venezuelan Youth,,portraits,venezuela,portraits; venezuela,yes
2e0662ec-4048-4bd9-8ac8-dbe45e3470ba,la-polaroids-robby-muller,L.A. Polaroids,,street; urban,los angeles; usa,street; urban; los angeles; usa,yes
a2c37510-d8f3-4845-bc22-c34f93e7037c,the-blueprints-1950-robert-rauschenberg-and-susan-weil,"The Blueprints, 1950",,architecture,france; new york; paris; usa,architecture; france; new york; paris; usa,yes
010cfd02-3ceb-4027-a0c1-e757301177b4,026-nathalie-ericson-nathalie-ericson,026 - Nathalie Ericson,,,,,no
d16db6b2-348f-4e26-a195-c0ecdb6cf68f,the-land-is-yellow-the-sky-is-blue-marc-wilson,"‘The Land is Yellow, the Sky is Blue'",,,balakliya; ukraine,balakliya; ukraine,yes
9e5052e6-b80a-407e-923d-b0d07617057a,where-the-light-came-in-judith-black,Where the Light Came in,,portraits,cambridge; usa,portraits; cambridge; usa,yes
29349fc1-6b4b-44b0-b6b8-0dc2fe8490c9,camden-palace-198284-derek-ridgers,Camden Palace 1982–84,,,england,england,yes
b8ab505b-4007-47fe-9d58-25bc9f70e2e8,the-ramble-nyc-1969-arthur-tress,"The Ramble, NYC 1969",,portraits; urban,new york; united states,portraits; urban; new york; united states,yes
bff6bfb0-c4a6-448d-b0b5-2e1ba2923dfe,place-de-la-republique-thomas-boivin,Place de la République,,portraits; urban,france; paris,portraits; urban; france; paris,yes
ba16171b-4e3c-44bd-9529-40a01ab44a6c,mawmaw-anthony-wilson,Mawmaw,,portraits,united states; west virginia,portraits; united states; west virginia,yes
f8622f1f-bb98-4967-896f-49813628dcc0,tales-from-the-city-joshua-amirthasingh,Tales from the City,san francisco.,urban,san francisco; united states,san francisco.; urban; san francisco; united states,yes
3a98ff4c-7d2f-42b0-b264-6e37d477f3dc,two-places-on-earth-chan-chao,Two Places on Earth,cyprus; peru,portraits,cyprus; peru,cyprus; peru; portraits,yes
09ae4625-d45c-411c-bfc2-db89c9778248,reverence-jeffrey-conley,Reverence,,nature,oregon; united states,nature; oregon; united states,yes
a211472b-de44-4bdf-97b7-cbb7043bcd0a,025-thibaut-derien-thibaut-derien,025 - Thibaut Derien,,architecture,france,architecture; france,yes
07184754-c61e-4916-88b9-ea948d4f9d9e,cheryomushki-nikolay-bakharev,Cheryomushki,,portraits,novokuznetsk; russia,portraits; novokuznetsk; russia,yes
6c809dfa-4fbb-47da-aeea-0b3ca344569d,glass-mountain-michael-lundgren,Glass Mountain,,nature,americas,nature; americas,yes
913aff10-ab6e-447f-b8cb-f33df353e55e,sunshine-terrace-emily-shur,Sunshine Terrace,,portraits; street,los angeles; united states,portraits; street; los angeles; united states,yes
c7da0f4a-3947-4f65-a668-acd9b5fb7eb2,tessa-boffin-ed-sunil-gupta,Tessa Boffin,,,,,no
5b081733-79ba-4a85-95b5-247f9496f0cb,winter-jeffrey-conley,Winter,,landscape,oregon; united states,landscape; oregon; united states,yes
7443ac86-84ef-4b9c-b98e-c70274272bd3,american-motorcycling-culture-jack-lueders-booth,American Motorcycling Culture,,america,,america,yes
7714db84-dcde-45be-8613-0891f3d9534a,riverland-marjolein-martinot,Riverland,,nature,france; south of france,nature; france; south of france,yes
f119ced1-886a-4a96-b501-6f7d1a0bfe84,london-diary-peter-bialobrzeski,London Diary,london; england; britain; city; urban,urban,london; united kingdom,london; england; britain; city; urban; united kingdom,yes
0d41c478-fc40-4d83-8b90-a468aacbc18d,where-ravens-cry-jakob-de-boer,Where Ravens Cry,,nature,canada; pacific northwest,nature; canada; pacific northwest,yes
fc850689-074a-46d6-89e3-c61e88269da4,antigua-photographs-1967-73-margo-davis,Antigua: Photographs 1967-73,,nature; portraits,antigua; antigua and barbuda,nature; portraits; antigua; antigua and barbuda,yes
429052ed-6021-420e-8421-c083954df9e0,assemblies-taous-dahmani-ed-bharat-sikka,Elephant in the Room,,asia,india,asia; india,yes
77deaf56-2e68-4429-8e60-846ef452fe25,dogs-chasing-my-car-in-the-desert-john-divola,Dogs Chasing My Car in the Desert,california,landscape,southern california; united states,california; landscape; southern california; united states,yes
439034d9-3aa5-4506-8187-8b754f77a713,remnants-marc-wilson,Remnants,,architecture; landscape,italy; trentino-alto adige,architecture; landscape; italy; trentino-alto adige,yes
3a160bb6-f700-477f-b345-9c8f27e60b07,where-we-come-from-and-where-we-might-go-toshiki-nakanishi,Where We Come From and Where We Might Go,,landscape,hokkaido; japan,landscape; hokkaido; japan,yes
1c71b280-a81e-445a-995a-c63b44a63e22,travelogue-1-photographs-from-eastern-europe-2015-2020-marc-wilson,Travelogue 1 - Photographs from Eastern Europe 2015-2020,,europe,lithuania; moldova; poland; romania; transnistria; ukraine,europe; lithuania; moldova; poland; romania; transnistria; ukraine,yes
e053e8ce-234f-4737-9b4a-9025c55ee9f3,the-anthropocene-illusion-zed-nelson,The Anthropocene Illusion,,nature,,nature,yes
9574620a-93e5-416a-96c6-29f330f50c39,roadside-lights-2020-2025-eiji-ohashi,Roadside Lights 2020-2025,,landscape,hokkaido; japan,landscape; hokkaido; japan,yes
80d1611d-c9f9-465f-96fa-389bde518f33,constant-bloom-lucas-foglia,Constant Bloom,,africa; europe,kenya; norway,africa; europe; kenya; norway,yes
dc752cf7-65f0-4709-b69f-8f1be2a20d3c,too-many-products-too-much-pressure-janet-delaney,Too Many Products Too Much Pressure,,america; street,san francisco; united states,america; street; san francisco; united states,yes
85277795-963f-492f-80cd-101c7ce24a60,another-patch-of-sky-brian-chorski,Another Patch of Sky,,landscape; nature,united states,landscape; nature; united states,yes
d9278556-3ac1-4afb-9cd5-79001fc60ae0,pestka-magdalena-wywrot,Pestka,,portraits,krakow; poland,portraits; krakow; poland,yes
fc4f5a45-cb5e-4e58-9025-b2299665def5,the-weight-of-ash-ian-bates,The Weight Of Ash,,landscape,united states,landscape; united states,yes
d2b91f66-4baf-4677-8d4a-53ae8380f92d,house-hunting-todd-hido,House Hunting,,architecture; urban,united states,architecture; urban; united states,yes
7363553f-55b4-4d52-afb1-906f9cee8c80,the-edge-of-ruin-marc-wilson,The Edge of Ruin,,landscape,united kingdom,landscape; united kingdom,yes
25e1f401-1e53-41ca-a122-8a3f4677ae2e,west-land-simon-nicoloso,West Land,,france; landscape,united states,france; landscape; united states,yes
d085fce9-5291-4abd-9f5c-8a15c6473e0e,an-american-mile-kyle-mcdougall,An American Mile,,america; landscape,,america; landscape,yes
7a4f4583-9a84-4bf8-8930-dc3288200068,instant-winter-michigan-noah-waldeck,Instant Winter Michigan,,america; landscape,michigan; united states,america; landscape; michigan; united states,yes
4ac3a922-ef92-4129-9dda-725d3e408cd1,an-english-summer,An English Summer,,europe,london; united kingdom,europe; london; united kingdom,yes
504e5266-b746-4704-8783-d781202b51e9,new-york-1975-bevan-davies,"New York, 1975",,urban,new york; united states,urban; new york; united states,yes
276aa904-5b51-4ce9-91af-41b686a30825,a-wounded-landscape-bearing-witness-to-the-holocaust-marc-wilson,A Wounded Landscape - bearing witness to the Holocaust,,europe,,europe,yes
f52133f1-e8ec-45ff-93ea-de15e412e353,sacred-place-balarama-heller,Sacred Place,,asia,india; vrindavan,asia; india; vrindavan,yes
97c4a6ba-70d7-4e7c-b728-ff5788dd1d06,pirates-cowboys-and-jokers-jon-nicholson,"Pirates, Cowboys and Jokers",,street,,street,yes
f908389f-a3d6-4bb7-8900-9c4101e2fff1,poems-christopher-robin-duncan,Poems,,nature,oakland; united states,nature; oakland; united states,yes
3d318c8f-223e-4026-a1a9-3ad81ee18679,a-poor-sort-of-memory-tracy-l-chandler,A Poor Sort of Memory,,landscape; portraits,los angeles; united states,landscape; portraits; los angeles; united states,yes
4847eb37-84b0-48ec-90ac-7db1ea9bf50f,pride-martin-parr,Pride,,street,bristol; united kingdom,street; bristol; united kingdom,yes
cf6906ef-2599-4500-80fa-73451c4ef7f5,now-you-see-them-soon-you-wont-peter-mitchell,Now You See Them Soon You Won't,,architecture; europe,london; united kingdom,architecture; europe; london; united kingdom,yes
2a4560ae-1136-4d6a-ac82-0a09e79ebe6a,eko-ollie-babajide-tikare,ÈKÓ,,africa; urban,lagos; nigeria,africa; urban; lagos; nigeria,yes
339620c2-ad15-4c4f-b930-1628bb0d9a79,resurfacing-maude-arsenault,Resurfacing,,portraits,,portraits,yes
c0508cd0-7b4b-4ec3-b958-bbd944812586,snow,Snow,turkey; asia; europe,architecture,kars; turkey,turkey; asia; europe; architecture; kars,yes
c6a7827c-a423-4d5f-af11-f3e8bee2786c,early-works-second-edition-martin-parr,Early Works (Second Edition),,europe,,europe,yes
084b5de6-f483-4bab-b91c-fecfecd7e84a,on-reading-david-hurn,On Reading,,portraits,london; united kingdom,portraits; london; united kingdom,yes
fb252c34-024c-4d7b-8b9a-392a02695e22,red-river-jem-southam,Red River,,,,,no
b8b3b302-c8d4-48d6-99e9-585ffcc7534b,mothers-land-daniel-lee-postaer,Mother's Land,,asia; urban,china,asia; urban; china,yes
0b6a9cc1-c19d-4759-a140-2d3df3fef025,im-comun-home-in-the-mornun-elaine-constantine,I'm Com'un Home In The Morn'un,,street,london; manchester; uk,street; london; manchester; uk,yes
74af051a-b544-40c7-b658-199dde043a03,reverie-martin-amis,Reverie,photography; landscape; nature; british,,,photography; landscape; nature; british,no
bde9e1ea-800c-421a-94f7-d972ad363a16,yodaka-toshio-shibata,Yodaka,japan,japan,japan; tokyo,japan; tokyo,yes
6f688183-6e02-4da2-b675-20bb703dccc0,nothing-lasts-forever-peter-mitchell,Nothing Lasts Forever,,urban,leeds; uk,urban; leeds; uk,yes
8fc4fb86-79f6-442b-82a2-7876b83cffc2,whilst-the-world-sleeps-eleanor-macnair,Whilst the World Sleeps,,,,,no
7f30da8c-3d22-42d6-be44-8fb7a460be5d,into-the-silence-yasuhiro-ogawa,Into the Silence,,japan; landscape,japan; tohoku,japan; landscape; tohoku,yes
8d704b2c-47ee-4c6b-ae9f-8df7e2c533b4,south-east-mark-steinmetz,South East,america; atlanta; georgia,america; portraits,,america; atlanta; georgia; portraits,yes
a2ec5457-00a0-49b9-852e-0854ee8a1493,splendor-courtney-allen,Splendor,,landscape; nature,brooklyn; usa,landscape; nature; brooklyn; usa,yes
9814dff7-d603-449e-8952-d1703bf508c8,lost-in-kyoto-yasuhiro-ogawa,Lost in Kyoto,,asia,japan; kyoto,asia; japan; kyoto,yes
47f06b08-b118-4da5-971e-d761253f1566,american-photographs-michael-ormerod,American Photographs,,america,,america,yes
06124a44-c5ef-4830-9901-177ddca69c58,greater-atlanta-mark-steinmetz,Greater Atlanta,america; atlanta,america,,america; atlanta,no
6d471719-7c7f-4e9f-9b97-30222cbd66ac,this-is-a-test-jason-hendardy,This is a Test,,,,,no
5904d0b4-dae8-47b2-9d3a-ad0346122393,office-la-office-lars-tunbjork,Office / LA Office,,architecture; urban,japan; new york; tokyo; usa,architecture; urban; japan; new york; tokyo; usa,yes
38ccfd2c-62b1-41d3-b3f4-3c23cad411be,billions-served-richard-renaldi,Billions Served,,america; portraits,chicago; usa,america; portraits; chicago; usa,yes
ead260e3-c091-451b-b909-ba8bde56b775,closed-martin-amis,Closed,documentary; british; social,urban,kent; uk,documentary; british; social; urban; kent; uk,yes
0cfbb3d9-91a9-44be-ae40-e4594c159b39,folly-jamie-murray,Folly,,portraits,,portraits,yes
1c8a5f37-bd67-43d9-b28f-9c913800ebd8,battered-harri-palviranta,Battered,,street,finland,street; finland,yes
c1c6441f-29cf-481f-bf03-615085a5e1dd,reversed-surveillance-marcel-top,Reversed Surveillance,,france,france,france,yes
08686e60-d915-43c3-9b2f-5233535ea2a6,earth-not-a-globe-philippe-braquenier,Earth Not A Globe,,,,,no
7b517e2b-5b0d-48b3-af46-0c38916832fb,zero-hour-birthe-piontek,Zero Hour,,asia; portraits,france; paris,asia; portraits; france; paris,yes
7f7b80f8-5b6d-4b1f-bfa8-f8903cc65b97,the-fold-hoda-afshar,The Fold,,,,,no
128ee678-b042-41db-8640-daa9b66172af,antro-andrea-simonato,Antro,,landscape,italy; vicenza,landscape; italy; vicenza,yes
b897b263-110f-43c9-a101-a30ffb5930f3,luoghi-nicola-buonomo,Luoghi,,italy; landscape; nature,italy; northern sicily,italy; landscape; nature; northern sicily,yes
198cc253-7298-4686-9684-0ffae7431ac2,filling-in-the-gaps-marcus-gustafsson,Filling in the Gaps,,,,,no
d37d569d-0832-4f5b-94ba-001c16db3aaf,probable-cause-henri-airo,Probable Cause,,,finland,finland,yes
c1a28c78-b77d-4e62-b5cc-d93514560d1c,anywhere-but-here-alison-mccauley,Anywhere but here,,,,,no
e398c84d-d807-4880-aa48-54def5ceaeb8,this-land-martin-amis,This Land,british; landscape; documentary; nature,europe; landscape; nature,england; thames estuary,british; landscape; documentary; nature; europe; england; thames estuary,yes
566f375c-9e14-4835-b352-67f27d0af6cc,caspian-a-southern-reflection-khashayar-javanmardi,Caspian: A Southern Reflection,,nature; street; urban,azerbaijan; iran; kazakhstan; russia; turkmenistan,nature; street; urban; azerbaijan; iran; kazakhstan; russia; turkmenistan,yes
b60b7c4d-4c0b-46c1-8864-31ab76a672b0,rotting-from-within-abdulhamid-kircher,Rotting from Within,,europe; portraits; urban,berlin; germany,europe; portraits; urban; berlin; germany,yes
e55178b9-d8ee-484c-a22d-02e6e7f01728,notwithstanding-hudson-hayden,Notwithstanding,,,berlin; germany,berlin; germany,yes
25debf2e-a422-4f51-b494-c20df4ae591e,a-house-of-clay-erik-gustafsson,A House of Clay,,nature,gothenburg; sweden,nature; gothenburg; sweden,yes
bbf67023-87b2-450f-83ba-1b9f7803ee88,dialect-felipe-romero-beltran,Dialect,,street,seville; spain,street; seville; spain,yes
17222247-2433-41dc-a71d-10b04d1cd993,somewhere-2017-2023-sam-youkilis,Somewhere 2017-2023,,portraits,italy,portraits; italy,yes
12f93467-7608-4f8b-813a-524bab1b4a1b,painted-frames-malick-sidibe,Painted Frames,,africa,bamako; mali,africa; bamako; mali,yes
931c7222-82a1-406e-bd0a-ca8a2ac22b89,lakeside-shane-rocheleau,Lakeside,,america,united states; virginia,america; united states; virginia,yes
a4ad4871-502d-47fe-bacd-6996c1c482a3,quicker-than-coal-ash-will-warasila,Quicker than Coal Ash,,landscape,united states; walnut cove,landscape; united states; walnut cove,yes
2497e37d-9f53-441e-a43d-1566ff7c010f,open-morgan-ashcom,Open,,,palestine,palestine,yes
91bce74a-26ac-4fc8-bbdf-721acd2da8fe,hard-times-are-fighting-times-alice-proujansky,Hard Times are Fighting Times,,,,,no
9bed6c82-0c68-4e5e-bf4f-846377b5e59e,eternity-in-a-moment-vol-3-mika-ninagawa,Eternity in a Moment Vol. 3,,nature; urban,,nature; urban,yes
b4f770df-d408-437e-9c57-b1074fe50b63,youve-loved-me-before-shane-hallinan,You've loved me before,,,,,no
ff310d3f-112b-4bf1-b179-69b434109a7c,a-tear-for-someone-undeserving,A Tear for Someone Undeserving,,,,,no
4613d86f-23fd-46f5-aa84-269c7e6cba38,tell-my-love-now-sara-aue-sobol,tell my love now,,portraits; urban,moscow; russia,portraits; urban; moscow; russia,yes
1230adbc-6318-4a05-b139-8b3eded92dee,miraj-j-carrier,Mi'raj,,architecture,israel; jerusalem,architecture; israel; jerusalem,yes
87799092-4eb3-46b1-beb2-45786e2f5339,orange-grove-clifford-prince-king,Orange Grove,,portraits; urban,burbank; united states,portraits; urban; burbank; united states,yes
416cba51-1d94-4725-aea4-449706c6e472,engage-and-destroy-jason-koxvold,Engage and Destroy,,portraits,fort moore; united states,portraits; fort moore; united states,yes
01a6fa5b-a350-484d-97c0-8fd1c2c56c34,theatrum-equorum-andrea-modica,Theatrum Equorum,,architecture,bologna; italy,architecture; bologna; italy,yes
1fa94d68-f7b9-472a-bb78-07f9da5e1419,growing-tired-of-calloused-knees-chance-deville,Growing Tired of Calloused Knees,,,louisiana; usa,louisiana; usa,yes
34bd1614-85cf-4921-9c4f-22e28b9ec4d2,nightclubs-manchester-1970s80s-david-chadwick,Nightclubs. Manchester 1970s–80s,,urban,manchester; uk,urban; manchester; uk,yes
0a563d38-8dd3-44cb-8833-ec114f165713,eden-peter-bialobrzeski,Eden,,africa,south africa,africa; south africa,yes
08d48eb8-f625-44e3-bff1-da1c9aa3829f,the-crisis-tapes-charlie-simokaitis,The Crisis Tapes,,,,,no
b11d6abd-0121-4916-917e-2cc7fadf4614,day-for-night,Day for Night,,landscape,kristiansand; norway,landscape; kristiansand; norway,yes
4d64a050-cd5e-468a-a273-50e336c18533,lamf-three-days-in-berlin-1987-john-gossage,"LAMF: Three Days in Berlin, 1987",,,berlin; germany,berlin; germany,yes
6ee7646e-8272-41dc-bade-937703ddb339,freddie-rory-mulligan,Freddie,,,,,no
5d8b399b-3a0d-40d3-b1f5-e6c776dbf0c1,market-day,Market Day,,street,london; uk,street; london; uk,yes
de593a24-c066-41c9-ab73-4747c46fe37e,entrance-to-our-valley-jenia-fridlyand,Entrance to Our Valley,,landscape,,landscape,yes
87ac148c-46e1-48f3-8dec-fb0b8748d246,sarajevo-diary-peter-bialobrzeski,Sarajevo Diary,sarajevo; balkans; bosnia,architecture; europe,bosnia and herzegovina; sarajevo,sarajevo; balkans; bosnia; architecture; europe; bosnia and herzegovina,yes
8b84934e-bba4-4561-94cd-4608c64c2b34,bangkok-diary-peter-bialobrzeski,Bangkok Diary,bangkok; thailand; urban; city,asia; urban,bangkok; thailand,bangkok; thailand; urban; city; asia,yes
e8851a0a-c05a-426c-8422-4ac25ebf1444,hand-jobs-life-as-a-hand-model,Hand Jobs: Life as a Hand Model,,portraits,,portraits,yes
76247e4d-a3a0-477d-aad3-4fb326a3bb2c,peter-hujars-day-linda-rosenkrantz,Peter Hujar's Day,,,,,no
0c86c300-ea4b-4dc8-a09f-ff2b6eb0187d,les-flashs-danne-anne-day,Les Flashs D'Anne,,france,,france,yes
a9f80777-a6e7-4deb-9941-22f80202fcdf,wool-wind-and-waves-faroe-islands-eva-chupikova,"Wool, Wind and Waves: Faroe Islands",,landscape; nature,denmark; faroe islands,landscape; nature; denmark; faroe islands,yes
ffd0c956-f216-4ca8-902d-c049c9bd0f9c,hackney-studios,Hackney Studios,,portraits; urban,hackney; uk,portraits; urban; hackney; uk,yes
ce6e5dde-32e8-46ed-928c-51fa5df97a8b,album-196982-guido-guidi,"Album, 1969–82",,architecture,italy; venice,architecture; italy; venice,yes
7b93c504-4d20-4897-a3ae-52cbe36db9d6,men-photographing-women-in-the-70s,Men Photographing Women in the 70s,,street,chicago; usa,street; chicago; usa,yes
229ee760-5080-42bb-ad13-c7c9282931da,louis-fratino-louis-fratino,Louis Fratino,,,new york; usa,new york; usa,yes
c2270225-4aa6-4f0b-a69a-3d9d350f8af8,single-dad,Single Dad,,portraits,,portraits,yes
e18221e4-dde4-4355-9c0d-161fa08225fa,could-it-be-love-greer-lankton,Could It Be Love,,portraits,new york; usa,portraits; new york; usa,yes
ccee40c5-2dbf-48a4-b9a1-098a4cfc32f6,the-gangsters-herve-guibert,The Gangsters,,,france; paris,france; paris,yes
e94c3117-9b6c-40ae-84f5-e59f2db97214,everyday-wonder,Everyday Wonder,,,,,no
2cabfd70-6b59-446d-8af3-691d76fd1488,under-water-hans-christian-schink,Under Water,mecklenburg-vorpommern; germany; water,landscape,germany; mecklenburg-vorpommern,mecklenburg-vorpommern; germany; water; landscape,yes
e53a9605-e384-4331-9dc4-04c2c26329d3,always-forward-chris-neophytou-1,Always Forward,,urban,birmingham; uk,urban; birmingham; uk,yes
f6893fa4-21c6-4ca8-83b5-15a0bcb1daae,the-hackney-marshes,The Hackney Marshes,,nature; urban,london; uk,nature; urban; london; uk,yes
a56e0b40-db10-4176-8eb5-73961f3b81e5,the-office,The Office,,,media; usa,media; usa,yes
e45a67c7-bd6a-49b8-85f2-8f6a665277b1,sex-clubs-dissent-visualising-queer-nightlife-amelia-abraham,"Sex, Clubs, Dissent: Visualising Queer Nightlife",,,,,no
7134dd80-b098-490f-af5d-994c32523dd1,the-hawk-and-the-tall-tree-nobuyoshi-takagi,The Hawk and the Tall Tree,,france; japan,france; japan; touraine,france; japan; touraine,yes
4804f7f8-6a60-41d7-9720-e296ca9b33f6,new-land-pre-hokkaido-landscapes-toshiki-nakanishi,New Land - Pre-Hokkaido Landscapes,,landscape; nature,hokkaido; japan,landscape; nature; hokkaido; japan,yes
eb49b570-9503-4a55-a4d7-e6aff475390d,a-lilys-wrath-carl-krow,A Lily's Wrath,,,,,no
e3c20ef1-79f8-4214-9031-fa8958d2763c,the-waiting-room-carl-krow,The Waiting Room,,,india,india,yes
32e4effc-aedf-434d-8d04-5b8f7f3db5e8,spare-no-expense-charlotte-krieger,Spare No Expense,,portraits; still life,egypt; germany; india; kenya; switzerland; united states,portraits; still life; egypt; germany; india; kenya; switzerland; united states,yes
ef33f57a-d1af-432d-9cf7-d2edf3fd117a,pilze-fred-waldvogel,Pilze,,nature,switzerland; zurich,nature; switzerland; zurich,yes
9fe67df1-c252-4efb-b790-22dbfe206301,aelwyd-andy-pilsbury,Aelwyd,,landscape,penpont; united kingdom,landscape; penpont; united kingdom,yes
40afca75-a94c-4f6e-b711-39628f6ee82a,urban-geometry,Urban Geometry,,architecture; urban,beijing; bilbao; china; seoul; south korea; spain; stockholm; sweden,architecture; urban; beijing; bilbao; china; seoul; south korea; spain; stockholm; sweden,yes
9471566a-d9d2-420a-a95a-c884ce518c1a,paris-china,"Paris, China",china; paris,architecture,china; france; paris; tianducheng,china; paris; architecture; france; tianducheng,yes
6b2dd9ff-a6e1-4e4c-9920-775c8878ded0,hjem-sverre-bjertns,Hjem,,,,,no
1cf6b0fc-5f93-4f62-8038-ce37564cde7d,ur-haus-katalin-deer,Ur Haus,,,,,no
6d849eec-8e1f-4274-b749-d1a8d96c6505,letha-wilson-smoke-follows-beauty,Letha Wilson,,,,,no
41b4e3ce-cb13-4149-90e0-88fe1cb2ed7e,of-forms-and-traces-vol-2-clemens-ascher,Of Forms and Traces Vol. 2,,,,,no
19eee9af-75b0-4fc1-95ab-0027c0278f00,atelier-ricken-backer-mika-ninagawa,Atelier Ricken Backer,,asia; nature; urban,,asia; nature; urban,yes
f1eafd3b-562a-484f-9ced-17325e8e4cd7,until-you-left-off-dreaming-about-ahn-jun,Until You Left Off Dreaming About,,,united states,united states,yes
131fd295-22f9-4e1e-92b4-54bbeccae83a,in-your-face-paul-trevor,In Your Face,,street,london; united kingdom,street; london; united kingdom,yes
cba75dae-3bc2-4876-841a-e08ae0095ccb,eternity-in-a-moment-vol-2-mika-ninagawa,Eternity in a Moment Vol. 2,,asia; nature; urban,,asia; nature; urban,yes
1389cae2-3460-4b75-8e71-85b9db475d91,out-of-place-mirkan-deniz,Out of Place,,,,,no
61d6eaec-daef-4191-85fe-51d1d671117b,hotel-carpets,Hotel Carpets,,,amsterdam; austin; france; las vegas; lille; netherlands; united states,amsterdam; austin; france; las vegas; lille; netherlands; united states,yes
e84ebdbb-ac6e-4830-ab36-9f255f9b7a46,ukima-hikaru-honda,Ukima,,asia,japan; tokyo,asia; japan; tokyo,yes
3f139aa1-3fbe-4e5f-81dc-84d6cf5e10a6,chom-hee-zo-mee-christian-hersche,Chom Hee Zo Mee,,landscape; nature,,landscape; nature,yes
e11e1c0c-caa1-4ebb-868d-66852fb97cb4,new-york-city-underground-19871999-catherine-mcgann,New York City Underground 1987—1999,,urban,new york; usa,urban; new york; usa,yes
25bc75e2-3373-4e5f-8bd6-55fa7c8d98f0,jessica-jessica-jessica-johanna-kotlaris,Jessica Jessica Jessica,,,,,no
db3f540b-b555-4665-9212-ede46065ca03,on-display-yoshimi-ikemoto,On Display,,japan,,japan,yes
d361bbfc-9fa1-407e-892c-7ce1a278d16d,england-19731989-adrian-saunders,England 1973–1989,,europe,,europe,yes
660f114b-9b63-4494-9b47-d32cf0ea5dfd,once-upon-a-time-in-brick-lane-paul-trevor,Once Upon a Time in Brick Lane,,street,london; uk,street; london; uk,yes
fe2ceed6-d7cf-4102-8c22-30bef5f5d04e,new-girl-order,New Girl Order,,portraits,london; uk,portraits; london; uk,yes
b6948514-9c90-47fb-b7a6-18f9ccd7d332,funland-rob-ball,Funland,,landscape,,landscape,yes
fe8a254e-5f24-4fc0-a94e-014d6d1d062e,a-distant-smell-of-dust-douglas-mandry,A Distant Smell of Dust,,nature,,nature,yes
ddda89de-3411-4191-bc66-667c9e07c34d,ouroboros-hiromi-tsuchida,Ouroboros,,japan,,japan,yes
2931eeaf-57e8-4c21-bb65-1b9218e7034d,las-pelilargas-irina-werning,Las Pelilargas,latin america; hair,america,,latin america; hair; america,yes
234fb9eb-36e2-496e-8f37-da36e1a68cc2,les-deux-crepuscules-mayuko-ukawa,Les Deux Crépuscules,,japan,,japan,yes
bc726fd9-019d-4bc3-abdc-c5383a30dc27,land-of-fusion-toshiki-nakanishi,Land of Fusion,,japan,hokkaido; japan,japan; hokkaido,yes
897730d0-5649-4d1c-960f-540c6759d832,twins,Twins,,portraits; urban,london; uk,portraits; urban; london; uk,yes
8a0b6f40-7e91-48cc-bfe7-8ff42dc8d2af,witness-of-whiteness-eva-chupikova,Witness of Whiteness,,landscape,,landscape,yes
df269c0f-872b-4dbb-8e74-6a34f238ab5b,london-19721980-ian-sumner,London 1972–1980,,urban,london; uk,urban; london; uk,yes
b53a0a06-041d-4827-910e-f1f1f84ad93c,saltley-birmingham-19781979-brian-homer,"Saltley, Birmingham 1978–1979",,,birmingham; england,birmingham; england,yes
7ec09318-1ad3-465a-8e7d-fa8501ea6f8f,andre-jack-pierson,Andre,,,,,no
3173784c-aba1-463e-a4cc-a8709cefb645,a-screen-a-mirror-a-window-marina-grize,"a screen, a mirror, a window",,,,,no
6d7eade3-376f-4233-8b53-d469b02fcf73,david-schoerner-david-schoerner,David Schoerner,,,,,no
2010f8a6-d898-4e48-bbcf-9ba39377fd8d,british-seaside-1980s-richard-clayton,British Seaside 1980s,,,,,no
dfdd5ae1-70a8-4de8-ad85-5caa52a8c0ff,protest-and-equality-1980s-sarah-saunders,Protest and Equality 1980s.,,,,,no
c6f46a7b-afd2-48b8-b8d9-2ce15e27b1e8,hong-kong-19921997-michel-vermare,Hong Kong 1992–1997,,asia,china; hong kong,asia; china; hong kong,yes
dbf98e0a-fb33-4fa9-81b9-593454a84e04,london-19952005-joan-piekny,London 1995–2005,,urban,england; london,urban; england; london,yes
5f40ec34-9f54-42d5-8841-95d5168f704c,manchester-1992-ian-clegg,Manchester 1992,,,england; manchester,england; manchester,yes
60397fef-4486-4a20-8408-02a537995078,sussex-1960s1980s-dorothy-bohm,Sussex 1960s–1980s,,,england; sussex,england; sussex,yes
5b96ed5d-9253-47be-ba76-da4ea4a32a61,sisters,Sisters,,portraits,england; london,portraits; england; london,yes
8c38d588-44af-43c7-8253-eaad58cce80a,lonely-are-all-the-bridges-robin-hinsch,Lonely Are All the Bridges,ukraine; war; east; west; russia,landscape,ukraine,ukraine; war; east; west; russia; landscape,yes
